title,url,releaseDate
"Buy ARB, ID, RDNT, TUSD & USDC Directly Using Credit/Debit Cards and Fiat Balances",https://www.binance.com/en/support/announcement/Buy-ARB--ID--RDNT--TUSD-USDC-Directly-Using-Credit-Debit-Cards-and-Fiat-Balances-618d5054d6c542508e610b212006139e,1681824612744
BADGER Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/BADGER-Available-via-Credit-Debit-Card-62e08665050045e28a3db5e92cc18323,1674195307030
HOOK & MAGIC Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/HOOK-MAGIC-Available-via-Credit-Debit-Card-cb93ffe7573c4a459215fc6989ae1896,1672394402196
"HFT, OSMO & QKC Available via Credit/Debit Card",https://www.binance.com/en/support/announcement/HFT--OSMO-QKC-Available-via-Credit-Debit-Card-be32593c290d438e8c457aa94a344574,1669986286235
"APT, POLYX & VIDT Available via Credit/Debit Card",https://www.binance.com/en/support/announcement/APT--POLYX-VIDT-Available-via-Credit-Debit-Card-0207dd6f358f4de3b9279214008cf168,1668769169720
PROS & VIB Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/PROS-VIB-Available-via-Credit-Debit-Card-cbf00ede84bc4ee8b1d2bbbb7e7f9ef8,1665747026290
"BETH, SNM, SSV & STG Available via Credit/Debit Card, and RIF on Recurring Buy",https://www.binance.com/en/support/announcement/BETH--SNM--SSV-STG-Available-via-Credit-Debit-Card--and-RIF-on-Recurring-Buy-73ecca74da444358a62157c25735e927,1662720624555
Binance Adds South African Rand (ZAR) Fiat Gateway,https://www.binance.com/en/support/announcement/Binance-Adds-South-African-Rand-ZAR-Fiat-Gateway-099d34c2400d41edbf7e06925bf627ef,1661165545248
RIF Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/RIF-Available-via-Credit-Debit-Card-d26a5ed5ef18487e8d5d6dc158f021de,1660294622204
"WTC Available via Credit/Debit Card, and LEVER on Recurring Buy",https://www.binance.com/en/support/announcement/WTC-Available-via-Credit-Debit-Card--and-LEVER-on-Recurring-Buy-c3f72a5489fa4dcbacaf893d4f8a6780,1659603603217
FIRO & LEVER Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/FIRO-LEVER-Available-via-Credit-Debit-Card-e5bba4a3296e4e669a3cda14f64c54c6,1658486764902
WNXM Available via Credit/Debit Card,https://www.binance.com/en/support/announcement/WNXM-Available-via-Credit-Debit-Card-fa09d80447924415af0c8dc3590f0d84,1658136647161
"STORJ, T, WING & More Tokens Available via Credit/Debit Card, and OP on Recurring Buy",https://www.binance.com/en/support/announcement/STORJ--T--WING-More-Tokens-Available-via-Credit-Debit-Card--and-OP-on-Recurring-Buy-3b72dabb097d4e07880bf08597608322,1656593799314
"OP, RUNE, UNFI & More Tokens Available via Credit/Debit Card",https://www.binance.com/en/support/announcement/OP--RUNE--UNFI-More-Tokens-Available-via-Credit-Debit-Card-d6d2ef179f8c403e800de7e69811c77c,1655974284199
"Buy LUNA, MATIC, PEOPLE & More Directly Using Your Credit/Debit Card, and JASMY on Recurring Buy",https://www.binance.com/en/support/announcement/Buy-LUNA--MATIC--PEOPLE-More-Directly-Using-Your-Credit-Debit-Card--and-JASMY-on-Recurring-Buy-f06778dd9aa44b1ea4729dffc87b0eb4,1654765223793
"Buy STEPN (GMT), JASMY, LDO & More Directly Using Your Credit/Debit Card",https://www.binance.com/en/support/announcement/Buy-STEPN-GMT--JASMY--LDO-More-Directly-Using-Your-Credit-Debit-Card-8be5d31e276240f18b151246badbe33f,1654158302471
"Buy CAKE, DAI, DAR, FIL, FTM & More Directly Using Your Credit/Debit Card, and ALGO, APE, BSW & More on Recurring Buy",https://www.binance.com/en/support/announcement/Buy-CAKE--DAI--DAR--FIL--FTM-More-Directly-Using-Your-Credit-Debit-Card--and-ALGO--APE--BSW-More-on-Recurring-Buy-9c757295e132447fbbe3560e2dbdf6d0,1653537608581
"Buy ALGO, ALPINE, APE, GAL & More Directly Using Your Credit/Debit Card",https://www.binance.com/en/support/announcement/Buy-ALGO--ALPINE--APE--GAL-More-Directly-Using-Your-Credit-Debit-Card-79ffa48e07c944a19e6889f6f378bc0b,1652853623786
"Buy MOB, NEXO & More Directly Using Your Credit/Debit Card, and ZIL, RUNE & More on Recurring Buy",https://www.binance.com/en/support/announcement/Buy-MOB--NEXO-More-Directly-Using-Your-Credit-Debit-Card--and-ZIL--RUNE-More-on-Recurring-Buy-24a722348ed34a269215d00f49fd5c86,1652335524875
Buy PROM & More Directly Using Your Credit/Debit Card,https://www.binance.com/en/support/announcement/Buy-PROM-More-Directly-Using-Your-Credit-Debit-Card-e00b226cadd0402a895d84f786787d74,1651119001451
